cycle_id,time_end_end[sec]
6276d0f8441fec3b4a94d6f3aaaa0024b85e2317,17
95fce758b0e12837869cae450d8029d7237b0dbb,13
6ce88517b3af6d48c979b6e984889b69c044561c,14
b52c69b1b0ba1c542b917247f1f76deb4ce2a42d,13
0d95c55040db6fd1e4f976280d35659587f3f8ad,13
125cfb4cab35daebe874a599877d6280b464212b,15
8e8e78d849825696237b9f540f3e082a44b1e838,27
6f03c0ce11db4a270124b9bf93338d3db9fccf5c,23
96a1a31d734e663af5c9bcda58c7bb5870e8a363,14
7aad59482002d0b4bc3546259d33eab20ce76b9e,11
0e20d158200e35a893c734f3ba268a1f5d3c48d0,11
c1ffdbab58712cca8463b3edc88f9d5a09b0ca9c,23
7a3ca8598dc4e830337dd938f2ad501a1e4049fe,2
758228f691b34c97f421ed92336772531495e0cc,13
a26c66a8edcf029ca5f94354cee0db267e9ccc20,13
a618b844c5a261ced37385ab3947de6e215d46f7,19
f746c508d197c3662509037e8975a2a58b847689,16
fc409b5791ef8145a791cf7bd9b35d68a4ad3305,19
374c0fc1acf83ecc77c637ccda4218937eb9e06c,15
20de433aa24957e40d974b87aba54ae0688500ed,16
8dae1f2904b93127f101bd36c1c79e801385a8f7,18
4f928504ea91c3c1dd43ce696acadf76624240a1,18
22c30471564c730b02f5f7cedec28fcfe5749fc6,14
10122741eac52e218771f30c6dc2c0aca54ff006,13
e863dcb2e7a654af6b8eb5865d8d1d8eee0a6d28,21
f7cbda67518ed7335566ebf942cd170a66746096,16
6049e77fdcd021544a60651fc6de4d80e2ef1c2d,15
7d061e33e59e23dc4b03378f35f50a7d70f033b3,14
bfb43d3fe2eafa80f45fc59a5b742d192efa8e3c,22
d8ec011d770e1e04ef4f87fba673f3748f363278,14
49a876cb1c2a49583b9184ab58a579ac75525986,11
6dfc3e64037f10b84fe203415e79e2435acff558,10
5fb74a6618da0ca8b12a3346038164913a5d27d5,11
f5a9effebd7209f3fa5385f18a5e59e8a09122f2,10
c614fbcc79615f93d2c60a153db6e82d7474c425,21
0b70b01a9f1d9664bb5eac737175f58f06979b60,13
63f11e9dc1874abdde1bfe1d900b5ebfa4d3a941,9
f5ebb9a649e9dd0773f9bd3457d6ce1895266d59,18
e72654ed5ad90e5dd1ec08b11760e2f27b64d5c7,16
d575057852ab2be41abb39b8de69a35cace5c67d,24
c3b1fefbad0c67c8556ba6b4573f135197f87598,18
c8e61afdb89c58ea8ffaf04593da41ff0888d30e,18
7eb47fd85e13486033950d91afcf04cf44d064fa,14
3a4ac357981283fd3a8817f9e6d57e8b181549be,20
60412131f3679b720bcaaaf3dea4be666cefea7a,14
2ce40494073aa4e9bdcba4c39d24727b7141d227,13
2e9f3a80146262511ca7bcdd3411f095dff4951d,18
2c0429aabd2632c8c6a242e4a23d5eb6f46035c0,21
bb3fe2a37975920d1c7b9cf16309d86fe86e1a35,22
cb686673a70a6f14c35575550c48c37d19a1598b,17
50ce8c44e1601acffa39f5568f0fc140aade0564,19
357fe1378889e5934e8f60c8d35397bf63871991,15
1a8d276278e5ee3bdb904c35d8bbd1dc948b7baf,16
9c886bd4a188c91301029040b3a839e4b8e2812d,14
8b62c114cfc5fd347bd8cb5a391fdfa8cb539435,18
56b7ae44f957aeb884efc797ec74c790a7a3abae,13
17f9d22f334c91e701808808170bf60aae7342f9,13
9901bf98e4921df1c85e323c4b096b7feb80221e,13
aff0fae2ec3a7d74356776c183c6986eb9eed520,14
1415c9a2a6317dbdca6f1fbb530db1f558d9bef5,13
e51bd89201477092c32c180e4f8d00569db17ac1,13
8e3ec1722bc5c70ea932b13ec1b564950c623e77,21
efba54d35fa094de5e580b200a8607bfc7bd5a7a,18
7c441e87cf371c642ad9d50bfb863ef145b917c7,14
58a8f12b443d7cbc16ec00b8841138ee55ee6630,14
38cf0c68d577b46b506f75d896cbb5a4b186c6a6,21
69a8ef318942898383508c2a3d1db240f38f1cb8,21
362dd935f84ef80b13cced13a74339e42c775809,16
e7d16c27629722a93a9d36a0b5e0a3a793850544,20
3fadfdd69f4682f05563ce53e55743f55813f488,20
7129c43b08da58e1c907dd2b90bb58e7a09bf85c,25
44b6d2ead50b83fa796bd246029a2f3967a021cb,2
bcc4f82a7aca3fe72142bd8d9ab3ac6c9d4d2767,1
54acb6e10f33d5f71770323e9769d2dcc1130a86,2
bd4066eba88a772c06394d818d87aedca8bea53c,2
09ef69c5b51115300da6df43690cd455d83c8027,13
87937b2e7192524306aa58d74c90537eec997cfa,24
a5391bb34cbe168f2c5f5f6e8fc3a1eeb9399e13,25
96cb498f9bb88b534e49f9b8301c9fe7113b2dfe,21
f4a262df5204221184f1f5008b06957868684a25,21
81ee0d062c888d8f8bcbc154cd7f0143710f458c,22
b933f55e5878f366e966f1a80d7450f49cefb115,20
6850d88880093733c0ba29c371f2c9823256d749,22
9ea0063bc93cf0d5b45f95bcc6b9f225da94b951,16
152e5d48eac990bb3e08b2409816738020ba9a01,25
89cd538eaf7c555d33e7467ac8c2a51019c26372,21
d9f1b897a28aeac97ff8d15948d3bc566021c53e,10
8e8b8e05e4eb9aa009444c2fea3552d28b57aa98,10
e767af7e7eb8ff7724d5f72709ee4bb7a72d2284,28
96260205dceea0e4734fa275c8f72a617bd8ebc4,17
214cc7fd596b575ed07a7d7c1006b46d5c75613d,24
b610707cd072f07efb816074a4844bb1b31e482c,34
77febcfa8d3a5e078330c4911a94e399589734e5,32
4aa4291ffc143486757617b743c9670001f8a7cd,14
ae6a24dd439a7b778e35b484a3a6eae1a8eb64d7,17
f56931c176fef5e164b681c740746aebdccccec3,19
9379d0d36acdf78455e81518b3b1476c7691f056,18
2521d9619fe1f052ced8ea1107851ac98a1b7488,18
625fbccaa9c42d5efbe4993e9701d8db0b53f5e9,14
7721302ae5d70d2986d74ae7e7df648bf849997d,18
96f3ab841096b6a480b4cae99bb05aebce1ff92d,15
ec2ec774925cb845f85a82f85c32d0019de31f01,15
1cec9a6fe588c047daa6c711814453840405561b,17
2cad60b6c25c87a6a59d3d315ec7d72c552fbc58,18
0db3d81c93cb5a8142709ab657af59a046c6f7f4,20
a36c903d4f1065bc59f5e6d2bb0f9d92a5e71d83,19
3dbc94481291a99ecf28d47b3f338df99d96df40,17
0bca64d75e1a54b64b91917bdbeebde56ac177fb,27
08aa21f9217df0a28d48be5be5db03ddf4867140,17
